year month day hour temperature nebulosity load estimate
1999 4 19 8 5 5.2 55523 56224.1
1999 4 19 9 6.3 5.3 57591 58124
1999 4 19 10 7.7 5.5 58114.5 58294.7
1999 4 19 11 9 5.6 57970 57917.1
1999 4 19 12 9.8 5.7 57254 57402.9
1999 4 19 13 10.6 5.7 57183.5 57456.7
1999 4 19 14 11.4 5.8 56629 56754.7
1999 4 19 15 11.8 5.8 54197.5 54513
1999 4 19 16 12.1 5.7 52428.5 52815.2
1999 4 19 17 12.5 5.7 50661.5 51203.8
1999 4 19 18 12 5.8 50390 51054.2
1999 4 19 19 11.4 5.8 51881 51961.9
1999 4 19 20 10.9 5.9 51700.5 51775.9
1999 4 19 21 10.2 6 52621 52625.7
1999 4 19 22 9.6 6 50954.5 51214.4
1999 4 19 23 8.9 6.1 51854 52097.9
1999 4 20 0 8.6 6.3 50710.5 50705.3
1999 4 20 1 8.4 6.6 48536.5 48704.2
1999 4 20 2 8.1 6.8 48415 48928.9
1999 4 20 3 8 7 46206.5 46661.5
1999 4 20 4 7.9 7.1 44683.5 44990.8
1999 4 20 5 7.8 7.3 44959.5 45315.2
1999 4 20 6 8 7.4 47966.5 48187.2
1999 4 20 7 8.3 7.5 52093.5 52323.1
1999 4 20 8 8.5 7.6 55963.5 55510.5
1999 4 20 9 9.3 7.6 58259.5 57444.2
1999 4 20 10 10.1 7.5 59180.5 57893.6
1999 4 20 11 10.9 7.5 59148.5 57784.1
1999 4 20 12 11.6 7.5 58642 57194
1999 4 20 13 12.3 7.5 58484.5 57011.9
1999 4 20 14 13 7.5 58110.5 56353.6
1999 4 20 15 13.2 7.5 56108.5 54317.7
1999 4 20 16 13.4 7.6 54642.5 52687.8
1999 4 20 17 13.6 7.6 53252.5 51235.1
1999 4 20 18 13.3 7.6 53252 50763.2
1999 4 20 19 13.1 7.6 54599 51132.1
1999 4 20 20 12.8 7.6 53761 50597.2
1999 4 20 21 12.5 7.5 53054 51157.9
1999 4 20 22 12.3 7.4 50943 49726
1999 4 20 23 12 7.3 51684 50257.6
1999 4 21 0 11.9 7.1 50085.5 48389.8
1999 4 21 1 11.7 6.9 47637 46228.7
1999 4 21 2 11.6 6.7 47339 46184.7
1999 4 21 3 11.3 6.6 45018 43975.6
1999 4 21 4 11 6.6 43372 42420.5
1999 4 21 5 10.7 6.5 43588 42856.5
1999 4 21 6 10.7 6.3 46585 45874.6
1999 4 21 7 10.6 6.2 50410 50212.4
1999 4 21 8 10.6 6 53851 53481.1
1999 4 21 9 11.4 6 56059.5 55267.7
1999 4 21 10 12.1 5.9 56808 55686.6
1999 4 21 11 12.9 5.9 56818 55506.5
1999 4 21 12 13.4 6.1 56248 55097.3
1999 4 21 13 14 6.2 55884.5 55023
1999 4 21 14 14.5 6.4 55224.5 54487.9
1999 4 21 15 14.6 6.4 53313.5 52500
1999 4 21 16 14.7 6.4 51685 50832.4
1999 4 21 17 14.8 6.4 50335.5 49375.9
1999 4 21 18 14.1 6.4 49749 49198.3
1999 4 21 19 13.5 6.5 50592.5 50051.7
1999 4 21 20 12.8 6.5 49784 49765.8
1999 4 21 21 12.1 6.3 50458 50339.2
1999 4 21 22 11.3 6.2 49329 49297.6
1999 4 21 23 10.6 6 50356 50108.7
1999 4 22 0 10.3 5.9 49095 48553.9
1999 4 22 1 10.1 5.9 46689.5 46218.3
1999 4 22 2 9.8 5.8 46683.5 46117.4
1999 4 22 3 9.6 5.7 44219.5 43864.1
1999 4 22 4 9.3 5.7 42734.5 42330.1
1999 4 22 5 9.1 5.6 43188.5 42788.2
1999 4 22 6 9.1 5.5 46291.5 45824.1
1999 4 22 7 9.2 5.5 50380 50076.3
1999 4 22 8 9.2 5.4 53591 53467.9
1999 4 22 9 10.3 5.6 55309.5 55214.4
1999 4 22 10 11.5 5.9 55798.5 55518.4
1999 4 22 11 12.6 6.1 55557 55297.9
1999 4 22 12 13.3 6 55064.5 54733.7
1999 4 22 13 13.9 6 54810.5 54618.9
1999 4 22 14 14.6 5.9 54050 53893.8
1999 4 22 15 14.4 5.9 52294.5 52066.9
1999 4 22 16 14.3 5.8 50590 50450.5
1999 4 22 17 14.1 5.8 49314.5 49147.3
1999 4 22 18 13.7 5.7 48869 48887.6
1999 4 22 19 13.2 5.6 49531 49701.1
1999 4 22 20 12.8 5.5 48783.5 49219.7
1999 4 22 21 12 5.1 49513.5 49777.8
1999 4 22 22 11.2 4.8 48736 48847.5
1999 4 22 23 10.4 4.4 49744.5 49731.7
1999 4 23 0 9.9 4.5 48326.5 48343.5
1999 4 23 1 9.5 4.6 46295 46036.7
1999 4 23 2 9 4.7 46090 45976.6
1999 4 23 3 8.7 4.9 43818.5 43788.3
1999 4 23 4 8.5 5 42341 42229.1
1999 4 23 5 8.2 5.2 42930 42775.9
1999 4 23 6 8.4 5.6 45671.5 45717.3
1999 4 23 7 8.5 5.9 49581.5 49969
1999 4 23 8 8.7 6.3 53186.5 53369.7
1999 4 23 9 9.7 6.4 55241 55284
1999 4 23 10 10.6 6.6 55875 55850.4
1999 4 23 11 11.6 6.7 55792.5 55762.7
1999 4 23 12 12 6.7 55430.5 55425.7
1999 4 23 13 12.4 6.8 55418 55409.2
1999 4 23 14 12.8 6.8 54810.5 54898.8
1999 4 23 15 12.8 6.9 52792.5 53057.7
1999 4 23 16 12.9 6.9 50981 51409.7
1999 4 23 17 12.9 7 49582.5 50134.1
1999 4 23 18 12.2 6.8 49758 50054.4
1999 4 23 19 11.6 6.7 50738 50694.1
1999 4 23 20 10.9 6.5 49878 50211.5
1999 4 23 21 10.4 6.2 50373 50552.5
1999 4 23 22 10 5.9 49681.5 49420
1999 4 23 23 9.5 5.6 50624.5 50166.2
1999 4 24 0 9.2 5.6 49010.5 48108.1
1999 4 24 1 8.9 5.7 46422 45525.3
1999 4 24 2 8.6 5.7 45979.5 45000.7
1999 4 24 3 8.3 5.5 43234.5 42396.9
1999 4 24 4 8.1 5.4 41015 40339.7
1999 4 24 5 7.8 5.2 40384.5 39764.8
1999 4 24 6 7.8 5.1 41150 40480.4
1999 4 24 7 7.9 5.1 41880.5 41588.7
1999 4 24 8 7.9 5 44096.5 43941.8
1999 4 24 9 9 5.4 46824.5 46507.2
1999 4 24 10 10 5.9 47757.5 47623.4
1999 4 24 11 11.1 6.3 47380 47499.5
1999 4 24 12 11.7 6.2 47641 47772.8
1999 4 24 13 12.3 6.1 47921.5 48192.8
1999 4 24 14 12.9 6 45837.5 46127.7
1999 4 24 15 13.2 5.9 43394 43745.2
1999 4 24 16 13.6 5.8 41335.5 41826.6
1999 4 24 17 13.9 5.7 40141.5 40831.2
1999 4 24 18 13.5 5.4 40608 41531.8
1999 4 24 19 13.2 5.1 42229.5 42681.3
1999 4 24 20 12.8 4.8 42180 42789.7
1999 4 24 21 11.7 4.4 43854 43938.7
1999 4 24 22 10.6 4.1 44201 44292.8
1999 4 24 23 9.5 3.7 46157 46176.9
1999 4 25 0 8.9 3.6 45414.5 45265.2
1999 4 25 1 8.3 3.5 43408.5 43083.6
1999 4 25 2 7.7 3.4 43044 42721
1999 4 25 3 7.3 3.4 40550.5 40315.6
1999 4 25 4 7 3.5 38464 38240.5
1999 4 25 5 6.6 3.5 37399.5 37440.9
1999 4 25 6 6.8 3.8 37196.5 37229.1
1999 4 25 7 6.9 4.2 36613.5 37122.4
1999 4 25 8 7.1 4.5 37754 38314
1999 4 25 9 9.1 4.9 39911.5 40245.7
1999 4 25 10 11.2 5.4 41290.5 41603.1
1999 4 25 11 13.2 5.8 41653 42046.5
1999 4 25 12 14.1 5.9 42430.5 42692.1
1999 4 25 13 15 6 42743 43004.7
1999 4 25 14 15.9 6.1 39513.5 40158.7
1999 4 25 15 16 6.2 37058 37825
1999 4 25 16 16.1 6.4 35243.5 36259.7
1999 4 25 17 16.2 6.5 34413 35744.2
1999 4 25 18 15.5 6.5 35622.5 37185.1
1999 4 25 19 14.9 6.6 38475 39327.9
1999 4 25 20 14.2 6.6 40620 40830.6
1999 4 25 21 13.5 6.7 42927 42575.3
1999 4 25 22 12.8 6.8 42480.5 42514.8
1999 4 25 23 12.1 6.9 43690 43708.4
1999 4 26 0 11.8 6.9 42545 42491.8
1999 4 26 1 11.4 6.8 40699.5 40497.3
1999 4 26 2 11.1 6.8 40689.5 40434.8
1999 4 26 3 10.9 6.8 38739 38407.7
1999 4 26 4 10.6 6.7 37442.5 37187.5
1999 4 26 5 10.4 6.7 38661.5 38336.2
1999 4 26 6 10.4 6.8 42502.5 41973.4
1999 4 26 7 10.3 6.8 47351 46731.6
1999 4 26 8 10.3 6.9 50917.5 50526.2
1999 4 26 9 11.3 6.8 53101.5 52695.5
1999 4 26 10 12.2 6.8 53805.5 53457.8
1999 4 26 11 13.2 6.7 53803 53460.9
1999 4 26 12 14 6.7 53316 53129.6
1999 4 26 13 14.8 6.8 53326.5 53169
1999 4 26 14 15.6 6.8 52596.5 52610.5
1999 4 26 15 15.7 6.8 50663 50748.7
1999 4 26 16 15.9 6.8 49217.5 49140.6
1999 4 26 17 16 6.8 47755 47761.6
1999 4 26 18 15.3 6.8 47580.5 47619.2
1999 4 26 19 14.6 6.8 49020 48384.5
1999 4 26 20 13.9 6.8 48126 47820.1
1999 4 26 21 13.2 6.8 48017 48112.3
1999 4 26 22 12.5 6.7 46892.5 47178
1999 4 26 23 11.8 6.7 47515 47933.3
1999 4 27 0 11.6 6.8 46382.5 46723.2
1999 4 27 1 11.4 6.9 44330.5 44189.4
1999 4 27 2 11.2 7 43969.5 43874.5
1999 4 27 3 11 6.9 41722 41607.9
1999 4 27 4 10.8 6.7 40109 40078
1999 4 27 5 10.6 6.6 40637 40572.4
1999 4 27 6 10.6 6.6 43847.5 43531.4
1999 4 27 7 10.7 6.6 48649 47772.8
1999 4 27 8 10.7 6.6 51867.5 51327.6
1999 4 27 9 11.9 6.4 53465 53176.2
1999 4 27 10 13 6.2 53738 53646
1999 4 27 11 14.2 6 53541.5 53389.8
1999 4 27 12 15.2 5.9 52939 52783.6
1999 4 27 13 16.3 5.9 52571 52439.8
1999 4 27 14 17.3 5.8 51823 51702.4
1999 4 27 15 17.5 5.6 50037 49769.6
1999 4 27 16 17.7 5.3 48536.5 47986.6
1999 4 27 17 17.9 5.1 47011 46396.9
1999 4 27 18 17.2 5.1 46538 46258.6
1999 4 27 19 16.6 5 47335.5 47017.5
1999 4 27 20 15.9 5 46390.5 46361.4
1999 4 27 21 14.9 4.7 46829.5 46869.7
1999 4 27 22 14 4.4 46376.5 46401.7
1999 4 27 23 13 4.1 47190.5 47221.8
1999 4 28 0 12.5 3.9 45651.5 45729.4
1999 4 28 1 12 3.6 43397 43241.2
1999 4 28 2 11.5 3.4 42990 42983.9
1999 4 28 3 11.1 3.3 40732 40812.2
1999 4 28 4 10.8 3.3 39303 39372.9
1999 4 28 5 10.4 3.2 39914 39998.5
1999 4 28 6 10.5 3.4 42748.5 42908.7
1999 4 28 7 10.5 3.6 46630.5 47196.2
1999 4 28 8 10.6 3.8 50089.5 50710.6
1999 4 28 9 12 4.1 52301 52415
1999 4 28 10 13.3 4.3 52689 52776.1
1999 4 28 11 14.7 4.6 52492 52491.8
1999 4 28 12 15.5 4.9 52024 52088.4
1999 4 28 13 16.3 5.1 51807 51935.2
1999 4 28 14 17.1 5.4 51426 51374.1
1999 4 28 15 17.3 5.3 49537 49497.7
1999 4 28 16 17.6 5.2 47891.5 47750.7
1999 4 28 17 17.8 5.1 46308.5 46205.2
1999 4 28 18 17.3 5.1 45982 46000.3
1999 4 28 19 16.8 5.2 46939.5 46717.9
1999 4 28 20 16.3 5.2 45904.5 45896.7
1999 4 28 21 15.7 5.1 46388.5 46194.5
1999 4 28 22 15 4.9 45959.5 45746.7
1999 4 28 23 14.4 4.8 46567 46374
1999 4 29 0 14 4.8 45239 44772.9
1999 4 29 1 13.6 4.7 43021.5 42226.8
1999 4 29 2 13.2 4.7 42796 41901
1999 4 29 3 12.8 4.6 40455.5 39698
1999 4 29 4 12.4 4.5 38833.5 38288.5
1999 4 29 5 12 4.4 39266.5 38887.9
1999 4 29 6 12 4.6 42194.5 41782.9
1999 4 29 7 12.1 4.7 46901 46072.8
1999 4 29 8 12.1 4.9 50150 49680.5
1999 4 29 9 13.2 5.1 51723 51563.2
1999 4 29 10 14.2 5.3 52017 52152.8
1999 4 29 11 15.3 5.5 51937 52063.1
1999 4 29 12 16 5.8 51701.5 51751.9
1999 4 29 13 16.8 6 51536 51590.9
1999 4 29 14 17.5 6.3 50992 51134.8
1999 4 29 15 17.8 6.2 49338 49306.6
1999 4 29 16 18 6 48022.5 47605.5
1999 4 29 17 18.3 5.9 46451 46053.1
1999 4 29 18 17.6 5.8 45944.5 45822
1999 4 29 19 17 5.8 46663.5 46459.1
1999 4 29 20 16.3 5.7 45553.5 45609
1999 4 29 21 15.1 5.2 45759 45994.4
1999 4 29 22 14 4.8 45401.5 45697.2
1999 4 29 23 12.8 4.3 46241 46537.8
1999 4 30 0 12.2 4.2 44868 45107.1
1999 4 30 1 11.7 4.1 42481 42500.2
1999 4 30 2 11.1 4 42168.5 42183.5
1999 4 30 3 10.6 3.9 39944 40050.5
1999 4 30 4 10.2 3.7 38320 38674.5
1999 4 30 5 9.7 3.6 38851.5 39371.4
1999 4 30 6 9.9 3.9 41673 42203.9
1999 4 30 7 10.1 4.1 46075.5 46437.5
1999 4 30 8 10.3 4.4 49200 50036.7
1999 4 30 9 12 4.3 50699 51724.7
1999 4 30 10 13.8 4.3 50992.5 51965.9
1999 4 30 11 15.5 4.2 50545 51563.1
1999 4 30 12 16.7 4.2 50132.5 51016.1
1999 4 30 13 17.8 4.2 50251.5 50775.8
1999 4 30 14 19 4.2 49168.5 50114.1
1999 4 30 15 19.3 4.3 47105.5 48363.8
1999 4 30 16 19.6 4.5 44971 46756.1
1999 4 30 17 19.9 4.6 43352.5 45201.4
1999 4 30 18 19.3 4.4 43060 44862.9
1999 4 30 19 18.7 4.3 43327 45501
1999 4 30 20 18.1 4.1 42260 44570.7
1999 4 30 21 16.9 3.9 43179 45008.3
1999 4 30 22 15.7 3.8 43684 44953.3
1999 4 30 23 14.5 3.6 44393.5 45737.9
1999 5 1 0 13.8 3.5 42561.5 43304.2
1999 5 1 1 13.1 3.5 39452.5 40595.7
1999 5 1 2 12.4 3.4 38363 39872
1999 5 1 3 11.9 3.2 35386.5 37229.9
1999 5 1 4 11.4 3 32878 35007.7
1999 5 1 5 10.9 2.8 31675.5 33858.7
1999 5 1 6 11 2.7 31292 33542.4
1999 5 1 7 11.1 2.5 31198.5 33754.2
1999 5 1 8 11.2 2.4 32924.5 35271.4
1999 5 1 9 13.2 2.9 35079.5 37157.3
1999 5 1 10 15.3 3.5 36318 38445
1999 5 1 11 17.3 4 36573.5 38885.4
1999 5 1 12 18.4 4.1 37414 39760.7
1999 5 1 13 19.5 4.1 38224 40318.3
1999 5 1 14 20.6 4.2 35887.5 37884.7
1999 5 1 15 20.7 4.5 33571.5 35790.2
1999 5 1 16 20.9 4.9 31853 34311
1999 5 1 17 21 5.2 30899 33544.8
1999 5 1 18 20.2 5.2 31431 34489.5
1999 5 1 19 19.3 5.3 33228.5 36092.4
1999 5 1 20 18.5 5.3 34078.5 36956.6
1999 5 1 21 17.2 4.7 35838 38263.7
1999 5 1 22 15.9 4.1 37301.5 39200.3
1999 5 1 23 14.6 3.5 38965.5 40500.2
1999 5 2 0 13.9 3.3 38098.5 40416.2
1999 5 2 1 13.1 3.2 35948 37916.9
1999 5 2 2 12.4 3 35290 37239.4
1999 5 2 3 12.1 3.5 32839.5 34777.4
1999 5 2 4 11.7 3.9 30998 32842.4
1999 5 2 5 11.4 4.4 30317.5 32055
1999 5 2 6 11.5 4.3 30088 31806.7
1999 5 2 7 11.5 4.3 29985.5 31881
1999 5 2 8 11.6 4.2 31492.5 33285
1999 5 2 9 13.6 4 34064 35421
1999 5 2 10 15.7 3.9 35802.5 37114.7
1999 5 2 11 17.7 3.7 36706.5 37849.7
1999 5 2 12 18.9 3.6 37576 38677.5
1999 5 2 13 20 3.4 38362.5 39093.5
1999 5 2 14 21.2 3.3 35991 36456.5
1999 5 2 15 21.4 3.6 33732 34426.7
1999 5 2 16 21.7 3.8 32101 32907.6
1999 5 2 17 21.9 4.1 31406.5 32262.2
1999 5 2 18 21.1 3.8 32297 33324.1
1999 5 2 19 20.3 3.6 34419 35346.2
1999 5 2 20 19.5 3.3 35536 36504.2
1999 5 2 21 18.2 3.2 37459.5 38084.6
1999 5 2 22 16.9 3.1 38253.5 38897.3
1999 5 2 23 15.6 3 39341 40108.7
1999 5 3 0 14.9 3.1 38528 38791.3
1999 5 3 1 14.3 3.2 36649.5 36614
1999 5 3 2 13.6 3.3 36542.5 36410.6
1999 5 3 3 13.2 3.6 34552.5 34445.6
1999 5 3 4 12.7 3.8 33401 33389.8
1999 5 3 5 12.3 4.1 34701 34685.5
1999 5 3 6 12.5 4.2 38289.5 38016.9
1999 5 3 7 12.6 4.2 43236 42810.4
1999 5 3 8 12.8 4.3 47084.5 46793.7
1999 5 3 9 14.5 4.4 48887 48861
1999 5 3 10 16.3 4.4 49611.5 49440.7
1999 5 3 11 18 4.5 49735 49455
1999 5 3 12 18.8 4.9 49506.5 49428.8
1999 5 3 13 19.5 5.2 50004.5 49663.9
1999 5 3 14 20.3 5.6 49639.5 49420.7
1999 5 3 15 20.3 6 48266.5 47967.1
1999 5 3 16 20.2 6.5 47090.5 46663.3
1999 5 3 17 20.2 6.9 45531.5 45304.3
1999 5 3 18 19.6 7 44942.5 44840
1999 5 3 19 18.9 7.2 46112 45235.6
1999 5 3 20 18.3 7.3 45179.5 44118.1
1999 5 3 21 17.6 7.3 44856 44128.8
1999 5 3 22 16.8 7.3 43834.5 43922.2
1999 5 3 23 16.1 7.3 44552 44600.6
1999 5 4 0 15.8 7.3 42680 43165.9
1999 5 4 1 15.4 7.4 40204 40632.6
1999 5 4 2 15.1 7.4 39829.5 40216.6
1999 5 4 3 14.8 7.4 37732.5 37948.5
1999 5 4 4 14.5 7.4 36285 36560.8
1999 5 4 5 14.2 7.4 36780.5 37127.1
1999 5 4 6 14.1 7.4 39646 39727.3
1999 5 4 7 13.9 7.5 44557.5 44184.4
1999 5 4 8 13.8 7.5 48212 48043.6
1999 5 4 9 14.3 7.3 49871.5 50181
1999 5 4 10 14.8 7.2 50810.5 50996.4
1999 5 4 11 15.3 7 51143 51224.9
1999 5 4 12 15.9 7 50831.5 50987.3
1999 5 4 13 16.5 7 50707 50820.5
1999 5 4 14 17.1 7 50148 50439.2
1999 5 4 15 17.4 6.9 48770 48841.1
1999 5 4 16 17.6 6.7 47532.5 47276.5
1999 5 4 17 17.9 6.6 46159.5 45784.1
1999 5 4 18 17.5 6.6 45663.5 45458.6
1999 5 4 19 17 6.5 46612.5 45756.7
1999 5 4 20 16.6 6.5 45667 44423.1
1999 5 4 21 15.8 6.2 45744 44516.9
1999 5 4 22 15.1 6 45269 44425.2
1999 5 4 23 14.3 5.7 46030 45075.7
1999 5 5 0 13.8 5.6 44074 43331
1999 5 5 1 13.2 5.5 41319 40711.9
1999 5 5 2 12.7 5.4 40780 40288.8
1999 5 5 3 12.4 5.5 38538.5 38078.5
1999 5 5 4 12.2 5.5 37098.5 36729.6
1999 5 5 5 11.9 5.6 37608.5 37350
1999 5 5 6 12 5.7 40350 39988.2
1999 5 5 7 12.2 5.9 44428.5 44354.6
1999 5 5 8 12.3 6 48286.5 48161.5
1999 5 5 9 13.7 6.2 50410 50203
1999 5 5 10 15.2 6.3 51093 50801.7
1999 5 5 11 16.6 6.5 51113.5 50846.9
1999 5 5 12 17.6 6.3 50837 50507.9
1999 5 5 13 18.7 6.1 50606 50295
1999 5 5 14 19.7 5.9 50309 49836.8
1999 5 5 15 19.6 6.1 48849 48388.6
1999 5 5 16 19.4 6.3 47517 46969.4
1999 5 5 17 19.3 6.5 46221 45553
1999 5 5 18 18.6 6.5 46156 45213.3
1999 5 5 19 17.8 6.4 46868 45501.6
1999 5 5 20 17.1 6.4 45749 44174
1999 5 5 21 16.4 6.3 45459 44308.4
1999 5 5 22 15.6 6.2 45050 44337.2
1999 5 5 23 14.9 6.1 45763 44995.8
1999 5 6 0 14.5 6 44305.5 43162
1999 5 6 1 14.2 6 42329.5 40549.6
1999 5 6 2 13.8 5.9 42015 40117.5
1999 5 6 3 13.6 5.7 39709.5 37867
1999 5 6 4 13.3 5.6 38215.5 36529.7
1999 5 6 5 13.1 5.4 38640.5 37121.5
1999 5 6 6 13.1 5.3 40259 39722.6
1999 5 6 7 13 5.3 44832.5 44163.7
1999 5 6 8 13 5.2 48244.5 47966.4
1999 5 6 9 14.4 5.1 49816.5 49926.7
1999 5 6 10 15.7 5 50359 50458.2
1999 5 6 11 17.1 4.9 50428 50420.9
1999 5 6 12 18.2 4.7 50031 50084.7
1999 5 6 13 19.3 4.5 49922.5 49927
1999 5 6 14 20.4 4.3 49437 49458.4
1999 5 6 15 20.7 4.4 48175.5 47977.5
1999 5 6 16 21.1 4.5 46734 46501.5
1999 5 6 17 21.4 4.6 45212.5 44962.3
1999 5 6 18 20.9 4.2 44580.5 44471
1999 5 6 19 20.4 3.9 44918.5 44643.6
1999 5 6 20 19.9 3.5 43373.5 43211.8
1999 5 6 21 18.6 3.3 43566 43592.7
1999 5 6 22 17.2 3 43793 43977.1
1999 5 6 23 15.9 2.8 44517 44745.3
1999 5 7 0 15.3 3.3 42627 42859.2
1999 5 7 1 14.8 3.8 40024.5 40307.7
1999 5 7 2 14.2 4.3 39568 39900.5
1999 5 7 3 14 4.6 37322.5 37669.1
1999 5 7 4 13.9 4.8 35972.5 36343.8
1999 5 7 5 13.7 5.1 36617.5 36948.4
1999 5 7 6 13.9 5.4 39026.5 39487.7
1999 5 7 7 14.1 5.8 44054 43958.5
1999 5 7 8 14.3 6.1 47742 47807.4
1999 5 7 9 15.4 6 49153.5 49810.5
1999 5 7 10 16.5 5.8 49820.5 50363.9
1999 5 7 11 17.6 5.7 49917.5 50430.4
1999 5 7 12 18.4 6 49786.5 50247.8
1999 5 7 13 19.1 6.3 49959 50191.8
1999 5 7 14 19.9 6.6 49203 49881.2
1999 5 7 15 19.5 6.7 47620.5 48491.8
1999 5 7 16 19 6.8 46037.5 47106.4
1999 5 7 17 18.6 6.9 44964.5 45727.1
1999 5 7 18 17.8 6.9 44881 45418.9
1999 5 7 19 16.9 6.9 45244.5 45693.7
1999 5 7 20 16.1 6.9 44259.5 44260.2
1999 5 7 21 15.4 6.7 43612 44266.4
1999 5 7 22 14.7 6.5 43320.5 44281.1
1999 5 7 23 14 6.3 44278.5 44952.3
1999 5 8 0 13.7 6.2 42416.5 42207.3
1999 5 8 1 13.3 6.2 39349 39379
1999 5 8 2 13 6.1 38108 38509.7
1999 5 8 3 12.7 5.9 35316 35811.5
1999 5 8 4 12.5 5.7 33329 33611.3
1999 5 8 5 12.2 5.5 32430 32427.9
1999 5 8 6 12.2 5.8 32348 31966.3
1999 5 8 7 12.2 6.2 32930.5 32327.3
1999 5 8 8 12.2 6.5 35128 34075.6
1999 5 8 9 13.2 6.4 37732 36483.2
1999 5 8 10 14.1 6.2 39240 38231.8
1999 5 8 11 15.1 6.1 39692 39065.7
1999 5 8 12 15.8 6 40693.5 40051.8
1999 5 8 13 16.6 5.9 41397.5 40540.2
1999 5 8 14 17.3 5.8 39257.5 38182.4
1999 5 8 15 17.5 5.7 37135 36123.1
1999 5 8 16 17.8 5.7 35364.5 34635
1999 5 8 17 18 5.6 34599 33852.3
1999 5 8 18 17.6 5.5 35115.5 34885.2
1999 5 8 19 17.3 5.5 36251 36212.5
1999 5 8 20 16.9 5.4 36358.5 36553.1
1999 5 8 21 15.7 4.7 37114 37741.7
1999 5 8 22 14.6 4.1 38726 38842
1999 5 8 23 13.4 3.4 40192 40151.1
1999 5 9 0 12.8 3.1 39140.5 39865.6
1999 5 9 1 12.1 2.9 36952 37280.8
1999 5 9 2 11.5 2.6 36211 36548.9
1999 5 9 3 11.1 2.7 33700.5 34129.9
1999 5 9 4 10.6 2.9 31728 32311
1999 5 9 5 10.2 3 30888 31605.9
1999 5 9 6 10.5 3.4 30416 31258.8
1999 5 9 7 10.8 3.8 30433.5 31322.9
1999 5 9 8 11.1 4.2 32057 32752.5
1999 5 9 9 13.4 4.4 34409.5 34979.5
1999 5 9 10 15.8 4.6 36080 36737.9
1999 5 9 11 18.1 4.8 36907 37668.3
1999 5 9 12 19.3 4.8 37773.5 38624.2
1999 5 9 13 20.4 4.7 38166 39068.5
1999 5 9 14 21.6 4.7 35612.5 36545.8
1999 5 9 15 21.8 4.7 33550 34609.4
1999 5 9 16 22 4.7 31974 33133.1
1999 5 9 17 22.2 4.7 31498 32438.5
1999 5 9 18 21.5 4.8 32292.5 33568.4
1999 5 9 19 20.9 5 34312.5 35288.9
1999 5 9 20 20.2 5.1 35332.5 35985.8
1999 5 9 21 19 5.3 36996 37589.4
1999 5 9 22 17.7 5.4 38237.5 38671.5
1999 5 9 23 16.5 5.6 39181 39916.6
1999 5 10 0 15.9 5.5 38120.5 38343.1
1999 5 10 1 15.4 5.3 35892 36167.7
1999 5 10 2 14.8 5.2 35603.5 35885.3
1999 5 10 3 14.5 5.4 33653.5 33877
1999 5 10 4 14.2 5.7 32610 32835.5
1999 5 10 5 13.9 5.9 33811.5 34096.5
1999 5 10 6 14.1 6.2 37098 37266.1
1999 5 10 7 14.2 6.6 42196 42214
1999 5 10 8 14.4 6.9 46628 46350.5
1999 5 10 9 15.4 6.9 48831.5 48610.8
1999 5 10 10 16.4 6.8 49601.5 49399.3
1999 5 10 11 17.4 6.8 49776.5 49673.3
1999 5 10 12 18.3 6.7 49624.5 49619.4
1999 5 10 13 19.3 6.5 49705 49710.3
1999 5 10 14 20.2 6.4 49275.5 49422.9
1999 5 10 15 20.2 6.5 47871 48050.8
1999 5 10 16 20.2 6.5 46538.5 46713.5
1999 5 10 17 20.2 6.6 45042 45305
1999 5 10 18 19.5 6.6 44339.5 44856.4
1999 5 10 19 18.7 6.7 45110 45084.4
1999 5 10 20 18 6.7 43895 43542.2
1999 5 10 21 17.3 6.7 43387 43476.1
1999 5 10 22 16.5 6.8 43083.5 43612.6
1999 5 10 23 15.8 6.8 44171.5 44426.5
1999 5 11 0 15.3 6.7 42375 42833.7
1999 5 11 1 14.9 6.5 39679 40245.5
1999 5 11 2 14.4 6.4 39223.5 39790.7
1999 5 11 3 14.1 6.6 36956 37547.6
1999 5 11 4 13.9 6.9 36040.5 36235.5
1999 5 11 5 13.6 7.1 36625 36824.8
1999 5 11 6 13.7 7.3 39205.5 39284.5
1999 5 11 7 13.7 7.4 44090 43832.1
1999 5 11 8 13.8 7.6 48092 47740.4
1999 5 11 9 14.5 7.6 49986 49868
1999 5 11 10 15.2 7.6 50633.5 50645.6
1999 5 11 11 15.9 7.6 50850.5 50913.6
1999 5 11 12 16.6 7.5 50713.5 50699.3
1999 5 11 13 17.2 7.4 50506.5 50524.8
1999 5 11 14 17.9 7.3 50128 50149
1999 5 11 15 18 7.4 48867.5 48778.6
1999 5 11 16 18.1 7.4 47791.5 47380.8
1999 5 11 17 18.2 7.5 46700 46022.9
1999 5 11 18 17.9 7.5 46247.5 45620.7
1999 5 11 19 17.5 7.5 46949.5 45648.2
1999 5 11 20 17.2 7.5 45520.5 43849.6
1999 5 11 21 16.6 7.4 44912 43809.2
1999 5 11 22 16.1 7.3 44385 44064.7
1999 5 11 23 15.5 7.2 44958 44850.8
1999 5 12 0 15.1 6.7 43123.5 42847.4
1999 5 12 1 14.8 6.3 40355 40239.6
1999 5 12 2 14.4 5.8 39740 39767
1999 5 12 3 14.1 5.9 37579 37520.6
1999 5 12 4 13.7 6 36426.5 36219.6
